data,produto_id,filial_id,empresa,volume,preco_unitario,receita
2025-01-22,P045,F161,Clamed,2.0,275.75,551.5
2025-01-30,P040,F179,Concorrente,3.0,2132.79,6398.37
2025-03-23,P040,F226,Concorrente,5.0,1605.79,8028.95
2025-05-22,P024,F279,Clamed,2.0,284.26,568.52
2025-05-30,P038,F290,Clamed,3.0,2795.49,8386.47
2025-05-30,P020,F012,Clamed,4.0,2877.06,11508.24
2025-04-21,P028,F223,Clamed,3.0,233.62,700.86
2025-06-29,P013,F083,Clamed,1.0,4233.21,4233.21
2025-05-15,P029,F287,Clamed,2.0,29.07,58.14
2025-03-26,P044,F079,Concorrente,7.0,171.5,1200.5
2025-04-17,P007,F003,Concorrente,1.0,5464.26,5464.26
2025-05-09,P018,F049,Concorrente,7.0,3045.54,21318.78
2025-06-04,P017,F240,Concorrente,3.0,2587.01,7761.03
2025-05-24,P006,F077,Clamed,4.0,2101.5,8406
2025-05-24,P018,F038,Clamed,2.0,565.85,1131.7
2025-05-17,P032,F274,Clamed,5.0,2277.48,11387.4
2025-03-01,P037,F034,Clamed,1.0,531.93,531.93
2025-06-26,P009,F188,Concorrente,8.0,115.46,923.68
2025-03-29,P003,F287,Clamed,4.0,201.3,805.2
2025-01-24,P004,F143,Clamed,1.0,751.2,751.2
2025-01-05,P030,F245,Clamed,1.0,514.28,514.28
2025-01-03,P038,F105,Clamed,2.0,2756.41,5512.82
2025-05-17,P045,F186,Clamed,3.0,2422.63,7267.89
2025-04-04,P035,F221,Clamed,6.0,1454.64,8727.84
2025-03-25,P014,F092,Concorrente,7.0,191.24,1338.68
2025-05-15,P009,F003,Concorrente,9.0,940.12,8461.08
2025-01-17,P049,F234,Concorrente,3.0,2987.5,8962.5
2025-02-28,P048,F269,Clamed,1.0,282.97,282.97
2025-05-04,P041,F010,Clamed,3.0,200.68,602.04
2025-02-06,P025,F196,Clamed,2.0,3935.37,7870.74
2025-05-24,P035,F240,Concorrente,4.0,2074.15,8296.6
2025-06-12,P013,F212,Clamed,1.0,415.32,415.32
2025-05-16,P050,F009,Concorrente,6.0,2064.3,12385.8
2025-05-14,P046,F206,Clamed,1.0,5013.81,5013.81
2025-06-26,P037,F291,Concorrente,2.0,286.36,572.72
2025-02-19,P001,F228,Clamed,3.0,214.23,642.69
2025-05-18,P018,F090,Clamed,9.0,243.71,2193.39
2025-06-24,P002,F264,Clamed,1.0,561.4,561.4
2025-05-20,P020,F208,Concorrente,2.0,2239.9,4479.8
2025-02-05,P004,F296,Clamed,1.0,57.12,57.12
2025-05-14,P006,F213,Concorrente,3.0,2362.76,7088.28
2025-04-18,P020,F222,Concorrente,3.0,1821.89,5465.67
2025-03-27,P034,F173,Concorrente,2.0,2515.13,5030.26
2025-03-07,P030,F109,Clamed,1.0,569.76,569.76
2025-06-16,P002,F091,Concorrente,1.0,510.92,510.92
2025-05-25,P028,F247,Clamed,1.0,3569.24,3569.24
2025-01-28,P035,F271,Concorrente,3.0,175.59,526.77
2025-02-06,P034,F028,Clamed,5.0,189.25,946.25
2025-04-15,P040,F153,Concorrente,5.0,141.63,708.15
2025-06-18,P011,F068,Concorrente,2.0,2381.04,4762.08
2025-03-01,P030,F059,Clamed,2.0,373.38,746.76
2025-01-21,P049,F239,Clamed,1.0,512.38,512.38
2025-01-14,P013,F124,Clamed,1.0,4119.12,4119.12
2025-05-17,P007,F186,Concorrente,1.0,483.19,483.19
2025-05-16,P036,F090,Clamed,6.0,2942.08,17652.48
2025-05-15,P041,F149,Concorrente,4.0,229.15,916.6
2025-03-31,P038,F041,Clamed,4.0,2937.02,11748.08
2025-06-03,P050,F272,Concorrente,1.0,400.82,400.82
2025-04-11,P005,F074,Concorrente,2.0,3851.9,7703.8
2025-04-13,P019,F236,Concorrente,2.0,393.17,786.34
2025-02-11,P025,F105,Concorrente,3.0,2627.1,7881.3
2025-04-01,P002,F062,Clamed,1.0,474.05,474.05
2025-03-30,P004,F159,Clamed,1.0,383.22,383.22
2025-01-16,P037,F299,Clamed,1.0,559.27,559.27
2025-06-04,P039,F276,Clamed,6.0,317.84,1907.04
2025-02-11,P005,F207,Concorrente,2.0,362.46,724.92
2025-02-01,P002,F003,Clamed,2.0,3299.14,6598.28
2025-03-08,P038,F052,Clamed,5.0,1495.71,7478.55
2025-01-17,P003,F214,Concorrente,5.0,1690.16,8450.8
2025-06-22,P003,F029,Concorrente,4.0,1621.13,6484.52
2025-03-28,P036,F258,Concorrente,4.0,3223.2,12892.8
2025-06-12,P007,F292,Clamed,1.0,5880.67,5880.67
2025-01-05,P017,F186,Clamed,4.0,1915.14,7660.56
2025-05-06,P038,F036,Concorrente,7.0,1615,11305
2025-06-20,P027,F266,Clamed,3.0,2497.16,7491.48
2025-03-17,P032,F266,Concorrente,2.0,2680.76,5361.52
2025-02-06,P047,F138,Clamed,3.0,295.98,887.94
2025-01-19,P047,F148,Clamed,3.0,1932.09,5796.27
2025-02-23,P036,F032,Concorrente,4.0,375.3,1501.2
2025-05-09,P013,F076,Clamed,1.0,5045.26,5045.26
2025-01-24,P044,F098,Concorrente,17.0,845.7,14376.9
2025-06-21,P040,F116,Clamed,2.0,350.73,701.46
2025-02-19,P039,F137,Clamed,4.0,2747.01,10988.04
2025-06-27,P029,F035,Concorrente,7.0,1186.78,8307.46
2025-03-31,P033,F014,Concorrente,7.0,1464.17,10249.19
2025-06-24,P021,F034,Concorrente,9.0,249.03,2241.27
2025-01-25,P049,F286,Clamed,2.0,285.59,571.18
2025-06-28,P016,F176,Concorrente,8.0,1482.77,11862.16
2025-05-29,P041,F281,Clamed,4.0,2049.17,8196.68
2025-04-16,P007,F270,Concorrente,1.0,2696.37,2696.37
2025-03-12,P045,F239,Clamed,1.0,2989.06,2989.06
2025-02-19,P023,F042,Clamed,2.0,405.55,811.1
2025-03-04,P035,F163,Concorrente,1.0,3493.97,3493.97
2025-06-27,P023,F251,Clamed,4.0,3611.74,14446.96
2025-01-05,P026,F015,Clamed,1.0,3362.2,3362.2
2025-03-31,P033,F004,Clamed,5.0,2117.53,10587.65
2025-05-13,P034,F037,Clamed,2.0,2693.01,5386.02
2025-02-28,P031,F004,Concorrente,9.0,1322.89,11906.01
2025-03-14,P022,F246,Concorrente,3.0,1914.2,5742.6
2025-03-12,P048,F171,Clamed,3.0,2400.06,7200.18
2025-04-11,P002,F283,Concorrente,2.0,3141.29,6282.58
2025-01-30,P048,F126,Concorrente,5.0,2256.12,11280.6
2025-01-11,P016,F048,Concorrente,4.0,18.1,72.4
2025-04-19,P005,F181,Concorrente,1.0,4038.12,4038.12
2025-02-16,P038,F142,Clamed,3.0,3174.71,9524.13
2025-04-28,P038,F094,Concorrente,4.0,195.31,781.24
2025-06-21,P043,F022,Clamed,2.0,322.18,644.36
2025-03-09,P013,F146,Concorrente,1.0,4993.22,4993.22
2025-06-03,P028,F127,Clamed,1.0,353.66,353.66
2025-05-22,P019,F116,Concorrente,5.0,362.92,1814.6
2025-04-29,P040,F194,Clamed,2.0,2756.78,5513.56
2025-04-19,P034,F085,Clamed,1.0,423.69,423.69
2025-01-11,P002,F153,Clamed,1.0,549.95,549.95
2025-04-18,P018,F056,Clamed,5.0,3053.73,15268.65
2025-01-02,P025,F084,Clamed,2.0,5008.25,10016.5
2025-05-11,P045,F103,Clamed,3.0,30.64,91.92
2025-06-12,P041,F272,Clamed,3.0,1935.5,5806.5
2025-02-03,P012,F221,Clamed,5.0,351.19,1755.95
2025-06-29,P007,F295,Clamed,2.0,253.06,506.12
2025-06-08,P050,F251,Clamed,3.0,3129.73,9389.19
2025-02-23,P007,F019,Clamed,1.0,513.75,513.75
2025-02-28,P021,F264,Concorrente,3.0,417.57,1252.71
2025-04-18,P022,F016,Concorrente,5.0,180.61,903.05
2025-04-04,P018,F249,Concorrente,5.0,369.86,1849.3
2025-05-25,P037,F276,Concorrente,1.0,513.69,513.69
2025-05-02,P050,F017,Concorrente,3.0,3169.67,9509.01
2025-02-12,P031,F019,Concorrente,7.0,2122.14,14854.98
2025-05-23,P043,F158,Concorrente,5.0,2461.31,12306.55
2025-06-10,P027,F227,Concorrente,4.0,188.11,752.44
2025-05-22,P002,F193,Concorrente,1.0,325.13,325.13
2025-06-01,P040,F123,Concorrente,4.0,2160.7,8642.8
2025-04-27,P037,F300,Concorrente,1.0,343.59,343.59
2025-06-09,P003,F290,Clamed,9.0,1526.02,13734.18
2025-03-01,P008,F218,Clamed,3.0,2677.71,8033.13
2025-02-26,P045,F249,Clamed,3.0,2849.06,8547.18
2025-06-17,P047,F195,Concorrente,5.0,1889.17,9445.85
2025-04-10,P024,F160,Clamed,2.0,2654.24,5308.48
2025-05-28,P037,F280,Clamed,1.0,4781.01,4781.01
2025-01-05,P050,F266,Clamed,2.0,299.15,598.3
2025-06-07,P017,F080,Clamed,2.0,2682.08,5364.16
2025-06-03,P012,F112,Clamed,3.0,4280.43,12841.29
2025-03-08,P015,F104,Clamed,1.0,43.28,43.28
2025-04-23,P013,F082,Clamed,1.0,4769.29,4769.29
2025-01-01,P031,F193,Clamed,3.0,2266.25,6798.75
2025-03-01,P047,F036,Concorrente,5.0,1908.1,9540.5
2025-01-14,P033,F255,Concorrente,4.0,2549.29,10197.16
2025-02-08,P037,F182,Clamed,1.0,584.71,584.71
2025-05-02,P029,F081,Concorrente,3.0,294.58,883.74
2025-01-26,P030,F283,Clamed,1.0,424.29,424.29
2025-04-11,P045,F245,Concorrente,2.0,352.02,704.04
2025-04-05,P037,F260,Clamed,2.0,2328.62,4657.24
2025-02-19,P048,F186,Concorrente,4.0,2399.87,9599.48
2025-05-28,P016,F102,Concorrente,3.0,261.62,784.86
2025-04-22,P029,F075,Concorrente,4.0,234.54,938.16
2025-03-22,P044,F233,Concorrente,3.0,2801.66,8404.98
2025-05-02,P013,F286,Clamed,3.0,2489.36,7468.08
2025-01-23,P016,F196,Concorrente,2.0,336.12,672.24
2025-04-21,P025,F083,Clamed,6.0,2381.04,14286.24
2025-05-17,P046,F190,Concorrente,1.0,6314.3,6314.3
2025-02-01,P047,F154,Clamed,2.0,370.54,741.08
2025-03-19,P044,F196,Clamed,3.0,2324.32,6972.96
2025-05-20,P014,F064,Clamed,5.0,206.32,1031.6
2025-02-05,P039,F217,Clamed,1.0,5107.12,5107.12
2025-02-28,P031,F146,Clamed,9.0,126.18,1135.62
2025-05-04,P021,F204,Clamed,4.0,402.11,1608.44
2025-04-02,P001,F220,Clamed,5.0,1623.27,8116.35
2025-04-16,P012,F185,Concorrente,3.0,305.53,916.59
2025-04-17,P008,F025,Concorrente,8.0,1487.56,11900.48
2025-05-21,P030,F290,Clamed,3.0,222.61,667.83
2025-02-05,P013,F219,Clamed,1.0,614.67,614.67
2025-02-24,P048,F200,Concorrente,6.0,184.55,1107.3
2025-01-01,P031,F161,Concorrente,4.0,2275.97,9103.88
2025-06-21,P021,F026,Concorrente,12.0,193.45,2321.4
2025-06-12,P043,F044,Concorrente,1.0,357.17,357.17
2025-01-12,P004,F253,Concorrente,1.0,4001.11,4001.11
2025-03-18,P045,F256,Concorrente,8.0,1303.14,10425.12
2025-03-07,P035,F241,Clamed,1.0,40.78,40.78
2025-06-07,P048,F147,Clamed,2.0,258.59,517.18
2025-05-14,P032,F042,Clamed,4.0,2707.64,10830.56
2025-04-12,P035,F176,Concorrente,9.0,1169.25,10523.25
2025-06-17,P027,F091,Clamed,3.0,1797.35,5392.05
2025-04-29,P001,F031,Concorrente,5.0,237.55,1187.75
2025-03-14,P023,F237,Concorrente,3.0,3786.11,11358.33
2025-01-16,P009,F117,Clamed,12.0,950.49,11405.88
2025-06-10,P042,F277,Clamed,5.0,2266.64,11333.2
2025-01-04,P041,F084,Concorrente,4.0,167.39,669.56
2025-03-18,P025,F223,Clamed,6.0,2447.39,14684.34
2025-05-01,P028,F200,Concorrente,3.0,2426.94,7280.82
2025-06-25,P024,F112,Clamed,3.0,1945.66,5836.98
2025-01-12,P033,F277,Clamed,13.0,1011.45,13148.85
2025-01-11,P009,F060,Clamed,3.0,2793.5,8380.5
2025-05-20,P016,F195,Clamed,2.0,3675.99,7351.98
2025-06-12,P027,F040,Clamed,14.0,1040.78,14570.92
2025-01-01,P039,F170,Concorrente,7.0,2835.48,19848.36
2025-04-08,P011,F086,Concorrente,2.0,3909.92,7819.84
2025-05-02,P002,F092,Clamed,3.0,2962.24,8886.72
2025-01-28,P018,F241,Clamed,1.0,577.84,577.84
2025-03-20,P045,F116,Concorrente,2.0,347.75,695.5
2025-03-14,P011,F001,Concorrente,1.0,431.52,431.52
2025-03-28,P024,F188,Clamed,1.0,4852.17,4852.17
2025-04-23,P046,F104,Concorrente,4.0,213.83,855.32
2025-05-22,P041,F107,Clamed,4.0,2436.69,9746.76
2025-04-29,P012,F295,Concorrente,3.0,454.16,1362.48
2025-06-07,P030,F173,Concorrente,1.0,3383.05,3383.05
2025-04-06,P038,F049,Clamed,4.0,1705.56,6822.24
2025-01-27,P004,F152,Clamed,1.0,339.11,339.11
2025-06-27,P021,F258,Concorrente,13.0,214.7,2791.1
2025-02-12,P010,F269,Concorrente,1.0,416.15,416.15
2025-06-14,P019,F161,Concorrente,4.0,433.15,1732.6
2025-03-07,P044,F056,Clamed,15.0,975.97,14639.55
2025-04-12,P015,F236,Concorrente,1.0,370.31,370.31
2025-06-03,P041,F056,Clamed,3.0,292.89,878.67
2025-02-14,P044,F103,Clamed,7.0,1742.79,12199.53
2025-06-03,P046,F076,Concorrente,1.0,2932.58,2932.58
2025-04-06,P047,F255,Concorrente,6.0,1484.51,8907.06
2025-05-07,P011,F251,Concorrente,3.0,303.99,911.97
2025-06-16,P049,F065,Clamed,3.0,2630.93,7892.79
2025-06-24,P023,F296,Concorrente,2.0,5272.85,10545.7
2025-04-15,P004,F222,Concorrente,1.0,593.8,593.8
2025-03-28,P002,F089,Concorrente,1.0,2840.87,2840.87
2025-06-03,P018,F002,Clamed,5.0,312.83,1564.15
2025-05-24,P020,F096,Concorrente,5.0,1678.54,8392.7
2025-02-23,P040,F193,Concorrente,2.0,3041.95,6083.9
2025-02-24,P015,F163,Clamed,1.0,473.32,473.32
2025-02-08,P014,F278,Concorrente,4.0,2819.19,11276.76
2025-01-19,P018,F256,Clamed,5.0,3470.25,17351.25
2025-06-19,P037,F276,Clamed,1.0,582.66,582.66
2025-06-15,P047,F149,Clamed,3.0,2599.16,7797.48
2025-04-27,P016,F268,Concorrente,4.0,284.72,1138.88
2025-05-24,P049,F165,Concorrente,1.0,4949.49,4949.49
2025-06-25,P027,F186,Clamed,4.0,250.38,1001.52
2025-03-16,P003,F251,Concorrente,14.0,1120.66,15689.24
2025-04-10,P003,F273,Clamed,10.0,1075.87,10758.7
2025-04-08,P025,F281,Clamed,6.0,2809.32,16855.92
2025-02-28,P020,F006,Clamed,2.0,359.06,718.12
2025-05-24,P050,F199,Concorrente,4.0,2327.47,9309.88
2025-02-27,P009,F080,Concorrente,3.0,2585.78,7757.34
2025-02-18,P002,F041,Clamed,1.0,457.79,457.79
2025-03-02,P013,F266,Clamed,1.0,5821.41,5821.41
2025-02-27,P001,F039,Clamed,9.0,1527.22,13744.98
2025-01-17,P040,F145,Concorrente,2.0,3296.87,6593.74
2025-05-31,P009,F077,Clamed,9.0,1162.71,10464.39
2025-03-30,P028,F081,Clamed,1.0,575.09,575.09
2025-04-21,P002,F104,Concorrente,2.0,468.25,936.5
2025-01-19,P038,F148,Concorrente,3.0,2327.72,6983.16
2025-03-08,P044,F239,Concorrente,6.0,1117.52,6705.12
2025-02-17,P014,F121,Clamed,2.0,35.83,71.66
2025-03-12,P010,F078,Clamed,2.0,3026.77,6053.54
2025-04-16,P043,F024,Concorrente,2.0,2824.81,5649.62
2025-01-22,P015,F053,Concorrente,2.0,2939.74,5879.48
2025-06-13,P037,F007,Concorrente,1.0,387.17,387.17
2025-01-09,P010,F194,Concorrente,1.0,4441.75,4441.75
2025-05-17,P039,F226,Concorrente,7.0,2465.59,17259.13
2025-03-01,P049,F094,Concorrente,1.0,473.32,473.32
2025-01-25,P033,F224,Clamed,5.0,2357.02,11785.1
2025-02-18,P007,F068,Clamed,1.0,353.7,353.7
2025-05-10,P006,F066,Clamed,5.0,227.27,1136.35
2025-04-12,P003,F228,Clamed,2.0,3106.3,6212.6
2025-05-29,P032,F140,Concorrente,5.0,222.68,1113.4
2025-01-30,P017,F157,Concorrente,5.0,229.05,1145.25
2025-04-19,P032,F096,Clamed,7.0,136.31,954.17
2025-01-19,P030,F097,Concorrente,1.0,3129.99,3129.99
2025-01-30,P022,F069,Concorrente,3.0,2958.13,8874.39
2025-03-03,P014,F116,Concorrente,3.0,247.65,742.95
2025-06-19,P046,F188,Concorrente,1.0,575.4,575.4
2025-02-08,P009,F190,Clamed,3.0,2398.29,7194.87
2025-03-09,P009,F078,Clamed,4.0,2696.13,10784.52
2025-01-16,P024,F111,Concorrente,2.0,337.73,675.46
2025-04-28,P029,F288,Concorrente,7.0,1231.8,8622.6
2025-06-19,P045,F120,Clamed,1.0,3904.43,3904.43
2025-04-26,P007,F202,Clamed,1.0,328.21,328.21
2025-02-26,P012,F170,Clamed,4.0,401.61,1606.44
2025-03-18,P050,F015,Clamed,2.0,3172.9,6345.8
2025-06-05,P020,F047,Clamed,1.0,3574.48,3574.48
2025-01-22,P001,F055,Concorrente,4.0,2045.09,8180.36
2025-06-05,P044,F044,Concorrente,5.0,2015.08,10075.4
2025-02-14,P043,F250,Concorrente,1.0,433.83,433.83
2025-06-02,P007,F210,Clamed,1.0,524.07,524.07
2025-04-07,P035,F062,Clamed,3.0,2969.33,8907.99
2025-02-18,P004,F078,Clamed,2.0,226.86,453.72
2025-02-07,P008,F286,Concorrente,13.0,1022.47,13292.11
2025-03-20,P024,F093,Concorrente,3.0,217.53,652.59
2025-03-07,P001,F003,Clamed,7.0,1409.8,9868.6
2025-06-11,P001,F081,Clamed,2.0,3260.36,6520.72
2025-03-12,P043,F120,Concorrente,3.0,321.58,964.74
2025-04-30,P004,F251,Concorrente,2.0,3904.03,7808.06
2025-05-14,P007,F249,Concorrente,4.0,204.2,816.8
2025-01-17,P028,F054,Concorrente,1.0,405.69,405.69
2025-03-19,P028,F215,Concorrente,1.0,616.36,616.36
2025-01-25,P011,F147,Clamed,1.0,673.51,673.51
2025-01-31,P010,F067,Concorrente,1.0,460.45,460.45
2025-03-12,P049,F173,Clamed,1.0,561.19,561.19
2025-03-04,P046,F284,Concorrente,2.0,4882.24,9764.48
2025-06-21,P023,F143,Concorrente,2.0,546.99,1093.98
2025-02-07,P025,F190,Concorrente,2.0,512.89,1025.78
2025-04-10,P033,F030,Concorrente,8.0,1851.01,14808.08
2025-01-06,P016,F009,Concorrente,4.0,2890.99,11563.96
2025-01-04,P046,F108,Clamed,2.0,240.41,480.82
2025-03-01,P006,F159,Clamed,3.0,3078.95,9236.85
2025-05-23,P036,F082,Concorrente,3.0,399.44,1198.32
2025-03-20,P019,F259,Concorrente,2.0,458.94,917.88
2025-01-25,P012,F146,Concorrente,3.0,393.8,1181.4
2025-03-21,P026,F164,Concorrente,3.0,2028.22,6084.66
2025-05-08,P030,F043,Clamed,1.0,502.99,502.99
2025-02-19,P033,F096,Concorrente,7.0,1789.57,12526.99
2025-03-05,P032,F120,Concorrente,7.0,1432.91,10030.37
2025-06-23,P015,F276,Clamed,1.0,379.75,379.75
2025-05-21,P022,F124,Clamed,3.0,2340.34,7021.02
2025-06-03,P005,F263,Clamed,2.0,307.02,614.04
2025-06-17,P011,F077,Clamed,2.0,2510.25,5020.5
2025-05-19,P012,F042,Concorrente,7.0,295.64,2069.48
2025-01-11,P033,F063,Concorrente,4.0,1834.26,7337.04
2025-04-04,P003,F156,Concorrente,6.0,160.13,960.78
2025-02-02,P006,F191,Concorrente,18.0,854.78,15386.04
2025-05-15,P040,F233,Concorrente,2.0,3193.68,6387.36
2025-03-25,P024,F188,Concorrente,1.0,399.56,399.56
2025-05-11,P019,F191,Clamed,12.0,194.16,2329.92
2025-05-23,P029,F249,Clamed,7.0,165.69,1159.83
2025-01-14,P041,F238,Concorrente,4.0,1815.8,7263.2
2025-04-18,P007,F142,Clamed,1.0,526.61,526.61
2025-03-17,P013,F151,Concorrente,1.0,5151.67,5151.67
2025-06-10,P001,F068,Concorrente,8.0,158.68,1269.44
2025-02-23,P024,F272,Concorrente,3.0,1616.88,4850.64
2025-02-04,P044,F090,Clamed,12.0,1136.84,13642.08
2025-06-22,P007,F220,Concorrente,1.0,3915.28,3915.28
2025-01-07,P016,F286,Concorrente,6.0,1626.41,9758.46
2025-04-30,P023,F105,Concorrente,2.0,467.75,935.5
2025-01-06,P022,F134,Clamed,5.0,1834.82,9174.1
2025-05-11,P045,F228,Clamed,1.0,3535.34,3535.34
2025-05-11,P037,F236,Concorrente,1.0,4881.44,4881.44
2025-04-20,P048,F224,Concorrente,4.0,2710.59,10842.36
2025-03-24,P042,F136,Clamed,4.0,187.15,748.6
2025-04-15,P004,F126,Concorrente,4.0,215.51,862.04
2025-05-17,P009,F087,Concorrente,8.0,1875.54,15004.32
2025-01-21,P048,F293,Clamed,4.0,20.51,82.04
2025-01-16,P041,F025,Clamed,2.0,3916.59,7833.18
2025-01-24,P023,F162,Concorrente,2.0,396.79,793.58
2025-05-15,P043,F235,Clamed,3.0,241.53,724.59
2025-03-06,P037,F160,Clamed,1.0,3743.09,3743.09
2025-03-23,P039,F264,Clamed,3.0,353.96,1061.88
2025-02-12,P019,F138,Concorrente,7.0,261.67,1831.69
2025-02-16,P015,F261,Concorrente,3.0,2092.82,6278.46
2025-04-18,P029,F258,Clamed,6.0,177.03,1062.18
2025-04-11,P001,F108,Clamed,6.0,184.46,1106.76
2025-05-22,P016,F058,Concorrente,4.0,23.31,93.24
2025-04-16,P019,F080,Clamed,2.0,450.34,900.68
2025-01-10,P041,F244,Concorrente,7.0,1334.49,9341.43
2025-06-07,P032,F295,Concorrente,11.0,939.4,10333.4
2025-01-03,P026,F173,Concorrente,2.0,3193,6386
2025-04-15,P032,F051,Clamed,3.0,2648.73,7946.19
2025-03-22,P003,F028,Concorrente,14.0,1068.07,14952.98
2025-05-13,P005,F008,Concorrente,1.0,349.58,349.58
2025-01-23,P014,F143,Concorrente,3.0,1713.59,5140.77
2025-03-19,P026,F026,Concorrente,6.0,1541.75,9250.5
2025-03-08,P008,F227,Concorrente,3.0,257.41,772.23
2025-02-24,P021,F282,Clamed,5.0,321.85,1609.25
2025-05-01,P003,F250,Clamed,2.0,2928.01,5856.02
2025-01-22,P047,F051,Clamed,3.0,237.41,712.23
2025-06-16,P020,F044,Concorrente,3.0,2693.81,8081.43
2025-01-23,P021,F034,Concorrente,5.0,3276.44,16382.2
2025-06-07,P036,F007,Clamed,3.0,4916.41,14749.23
2025-06-10,P015,F039,Clamed,1.0,403.04,403.04
2025-02-21,P006,F267,Concorrente,10.0,1138.79,11387.9
2025-02-24,P015,F228,Concorrente,1.0,440.88,440.88
2025-02-22,P013,F148,Clamed,1.0,402.65,402.65
2025-05-17,P005,F155,Concorrente,1.0,657.47,657.47
2025-05-30,P001,F014,Concorrente,5.0,218.72,1093.6
2025-05-09,P033,F034,Concorrente,12.0,1335.6,16027.2
2025-05-24,P017,F291,Concorrente,5.0,2059.65,10298.25
2025-06-16,P042,F158,Clamed,4.0,2427.87,9711.48
2025-05-20,P045,F111,Concorrente,3.0,1787.83,5363.49
2025-03-12,P049,F017,Concorrente,2.0,3591.58,7183.16
2025-06-03,P044,F218,Concorrente,5.0,1888.21,9441.05
2025-06-02,P043,F132,Concorrente,3.0,2989.61,8968.83
2025-06-15,P038,F287,Concorrente,1.0,361.35,361.35
2025-05-12,P035,F073,Concorrente,3.0,1713.44,5140.32
2025-05-07,P021,F163,Clamed,3.0,3620.46,10861.38
2025-03-21,P035,F274,Concorrente,4.0,2374.91,9499.64
2025-01-19,P031,F019,Concorrente,7.0,178.87,1252.09
2025-02-20,P042,F145,Clamed,7.0,1294.29,9060.03
2025-01-21,P016,F271,Concorrente,3.0,191.7,575.1
2025-05-20,P002,F206,Concorrente,1.0,4638.4,4638.4
2025-06-16,P026,F016,Concorrente,3.0,2739.7,8219.1
2025-01-22,P001,F279,Concorrente,14.0,1118.46,15658.44
2025-02-05,P012,F290,Concorrente,4.0,330.32,1321.28
2025-06-07,P042,F063,Concorrente,2.0,251.39,502.78
2025-01-09,P010,F286,Clamed,2.0,298.36,596.72
2025-04-13,P004,F152,Concorrente,1.0,345.92,345.92
2025-06-29,P036,F066,Clamed,6.0,405.99,2435.94
2025-01-11,P038,F210,Clamed,4.0,1767.84,7071.36
2025-06-10,P016,F275,Clamed,4.0,209.18,836.72
2025-04-22,P027,F257,Concorrente,3.0,2350.27,7050.81
2025-05-29,P030,F059,Clamed,3.0,2805.87,8417.61
2025-03-12,P030,F108,Concorrente,2.0,341.55,683.1
2025-02-28,P016,F159,Concorrente,2.0,2873.49,5746.98
2025-05-16,P007,F281,Concorrente,2.0,4174.69,8349.38
2025-04-26,P049,F035,Clamed,1.0,3705.47,3705.47
2025-01-06,P035,F012,Concorrente,7.0,1378.79,9651.53
2025-06-01,P048,F172,Concorrente,5.0,213.47,1067.35
2025-03-04,P040,F293,Clamed,4.0,2066.57,8266.28
2025-02-04,P004,F142,Concorrente,2.0,320.34,640.68
2025-05-06,P046,F146,Concorrente,1.0,3185.15,3185.15
2025-06-20,P008,F004,Concorrente,7.0,1543.35,10803.45
2025-04-14,P027,F109,Concorrente,4.0,186.01,744.04
2025-01-21,P023,F052,Concorrente,6.0,231.12,1386.72
2025-03-12,P042,F023,Clamed,7.0,1158.69,8110.83
2025-06-18,P025,F188,Clamed,4.0,2867.67,11470.68
2025-02-04,P047,F138,Concorrente,2.0,326.65,653.3
2025-05-19,P044,F062,Clamed,8.0,144.65,1157.2
2025-05-19,P037,F021,Clamed,2.0,336,672
2025-04-13,P025,F253,Clamed,3.0,331.16,993.48
2025-06-03,P001,F017,Clamed,4.0,2555.19,10220.76
2025-03-02,P035,F007,Concorrente,3.0,2310.74,6932.22
2025-04-25,P041,F101,Concorrente,3.0,2178.73,6536.19
2025-02-20,P003,F090,Clamed,11.0,102.01,1122.11
2025-06-11,P031,F034,Clamed,6.0,2243.5,13461
2025-05-23,P020,F290,Clamed,3.0,292.59,877.77
2025-04-08,P015,F034,Concorrente,2.0,3883.31,7766.62
2025-04-02,P036,F279,Concorrente,7.0,257.02,1799.14
2025-01-07,P009,F024,Clamed,5.0,2228.65,11143.25
2025-04-01,P039,F194,Concorrente,2.0,352.38,704.76
2025-06-17,P006,F133,Concorrente,2.0,292.7,585.4
2025-01-10,P018,F011,Concorrente,2.0,2997.17,5994.34
2025-04-13,P047,F095,Concorrente,3.0,1970.51,5911.53
2025-01-17,P013,F130,Clamed,1.0,2748.02,2748.02
2025-01-16,P010,F216,Clamed,1.0,467.81,467.81
2025-06-09,P035,F152,Concorrente,2.0,3825.51,7651.02
2025-02-05,P015,F190,Concorrente,1.0,559.9,559.9
2025-02-22,P027,F197,Clamed,4.0,25.96,103.84
2025-06-03,P012,F161,Concorrente,3.0,432.02,1296.06
2025-05-16,P022,F054,Clamed,3.0,249.05,747.15
2025-01-30,P048,F045,Concorrente,4.0,2641.69,10566.76
2025-03-15,P008,F252,Concorrente,3.0,2596.09,7788.27
2025-04-29,P045,F022,Clamed,2.0,2425.79,4851.58
2025-02-17,P009,F072,Clamed,8.0,1345.9,10767.2
2025-03-19,P035,F099,Concorrente,4.0,2452.25,9809
2025-06-18,P043,F058,Concorrente,2.0,319.68,639.36
2025-04-11,P005,F192,Clamed,2.0,344.81,689.62
2025-03-12,P007,F262,Clamed,1.0,482.19,482.19
2025-03-27,P015,F273,Concorrente,3.0,2865.33,8595.99
